bfs_id,municipalityLabel,lat,lon
218,Ellikon an der Thur,47.564166666667,8.8255555555556
2183,Corminboeuf,46.8,7.1
2186,Cottens,46.75,7.0333333333333
219,Elsau,47.506111111111,8.8027777777778
2194,Ferpicloz,46.75,7.1666666666667
2196,Fribourg,46.8,7.15
2196,Fribourg,46.8,7.15
2197,Givisiez,46.816666666667,7.1333333333333
2198,Granges-Paccot,46.816666666667,7.15
22,Benken,47.654166666667,8.6538888888889
220,Hagenbuch,47.5225,8.8883333333333
2200,Grolley,46.833333333333,7.0666666666667
2206,Marly,46.783333333333,7.1666666666667
2208,Matran,46.78391,7.09101
221,Hettlingen,47.547777777778,8.7097222222222
2210,Montévraz,46.716664,7.183334
